 ,Area,XM,YM
83,836,1058.737,182.898
84,882,1059.102,184.439
85,892,1061.269,185.880
86,860,1060.640,185.191
87,829,1061.554,184.096
88,886,1061.284,185.597
89,889,1060.882,185.892
90,927,1060.099,186.284
91,909,1059.768,186.104
92,872,1061.382,185.500
93,865,1059.532,184.395
94,903,1057.720,184.800
95,930,1054.803,183.041
96,930,1055.884,184.274
97,946,1056.508,184.658
98,945,1055.255,183.724
99,965,1055.873,184.392
100,916,1060.029,186.046
101,919,1057.906,184.533
102,904,1054.136,180.218
103,908,1052.947,179.199
104,915,1053.367,180.677
105,858,1055.830,182.358
106,835,1056.047,180.006
107,801,1058.707,180.841
108,885,1053.906,179.827
109,914,1052.705,178.145
110,896,1053.782,177.025
111,886,1053.652,180.005
112,890,1053.160,178.206
113,908,1052.773,178.152
114,872,1053.997,178.652
115,858,1054.807,180.467
116,811,1059.203,181.567
117,791,1059.880,180.603
118,796,1058.555,180.431
119,848,1055.362,180.285
120,851,1054.500,177.363
121,905,1052.375,176.809
122,849,1056.574,172.070
123,813,1059.754,173.291
124,766,1060.232,179.775
125,778,1060.210,179.694
126,771,1062.647,181.054
127,793,1061.411,182.508
128,914,1059.159,185.706
129,918,1054.852,182.865
130,910,1054.320,181.291
131,856,1055.759,181.746
132,883,1055.157,181.215
133,931,1053.671,182.158
134,946,1053.336,181.146
135,942,1053.881,181.224
136,948,1054.593,182.770
137,950,1055.907,183.993
138,943,1056.048,184.336
139,937,1056.081,184.407
140,900,1058.141,185.184
141,913,1057.230,184.577
142,917,1058.386,185.404
143,917,1057.112,184.639
144,916,1054.092,182.005
145,893,1055.659,183.555
146,898,1054.522,182.046
147,915,1056.339,183.797
148,906,1056.221,183.987
149,916,1055.079,183.234
150,907,1057.068,184.126
151,923,1055.515,183.711
152,931,1052.995,181.338
153,932,1056.215,184.024
154,943,1060.229,186.969
155,904,1063.543,187.250
156,926,1063.249,187.596
157,950,1061.597,187.827
158,979,1058.883,186.888
159,961,1054.738,184.732
160,959,1056.115,185.871
161,942,1056.768,185.748
162,940,1056.899,185.271
163,944,1059.097,186.232
164,938,1059.717,186.319
165,936,1057.660,185.524
166,932,1055.672,184.696
167,924,1055.816,184.800
168,939,1056.384,185.299
169,938,1053.931,183.346
170,923,1056.906,185.176
171,941,1056.702,185.806
172,929,1058.729,186.281
173,919,1057.953,185.992
174,891,1059.214,185.400
175,841,1059.939,184.712
176,762,1063.851,181.602
177,783,1060.899,179.012
178,754,1061.083,181.044
179,837,1060.806,183.363
180,796,1062.940,182.255
181,769,1062.998,180.845
182,781,1065.185,181.385
183,771,1064.845,178.754
184,766,1063.611,181.266
185,796,1063.412,182.503
186,827,1062.556,184.269
187,892,1059.684,185.247
188,875,1058.479,185.017
189,859,1061.962,185.311
190,868,1060.630,185.480
191,894,1059.098,185.552
192,906,1058.935,186.351
193,910,1059.991,186.168
194,925,1061.413,186.346
195,915,1059.915,186.163
196,918,1060.691,186.394
197,946,1059.476,186.239
198,946,1056.994,185.042
199,921,1056.955,185.041
200,924,1055.041,183.262
201,916,1053.711,182.101
202,923,1056.231,184.469
203,935,1054.096,182.921
204,923,1056.261,184.763
205,942,1054.603,184.197
206,927,1053.238,181.772
207,910,1052.589,179.059
208,855,1053.786,178.399
209,862,1057.971,183.033
210,807,1059.901,182.627
211,894,1060.018,185.400
212,883,1061.451,185.025
213,847,1062.578,184.187
214,818,1062.724,183.205
215,796,1062.072,182.843
216,808,1059.270,182.436
217,772,1058.916,179.506
218,802,1056.982,179.511
219,813,1058.619,181.335
220,804,1060.415,182.691
221,810,1062.146,183.523
222,827,1062.595,183.381
223,864,1061.831,184.686
224,876,1061.501,184.547
225,900,1060.805,185.309
226,845,1061.092,184.322
227,901,1056.808,184.037
228,884,1054.522,181.805
229,916,1052.418,179.052
230,928,1052.198,179.303
231,867,1053.439,179.272
232,803,1056.153,175.250
233,793,1057.561,174.909
234,802,1060.083,171.708
235,803,1059.177,171.659
236,799,1059.332,172.101
237,781,1062.865,177.260
238,761,1061.569,180.776
239,758,1060.034,179.916
240,803,1060.445,182.537
241,828,1061.753,183.546
242,828,1059.609,183.585
243,895,1058.735,184.893
244,893,1060.223,185.232
245,898,1058.006,184.658
246,877,1057.553,184.181
247,888,1058.259,184.337
248,853,1059.653,184.191
249,901,1059.805,184.973
250,938,1056.285,184.163
251,923,1057.276,184.602
252,919,1057.747,184.894
253,914,1057.247,184.716
254,924,1054.322,182.751
255,927,1054.279,182.431
256,914,1054.147,182.196
257,923,1053.218,180.967
258,897,1057.054,184.202
259,920,1056.232,183.981
260,930,1055.256,182.970
261,947,1053.955,182.054
262,942,1052.445,179.776
263,953,1052.623,179.362
264,928,1051.515,178.253
265,868,1054.422,180.702
266,842,1058.997,184.566
267,843,1057.341,183.381
268,816,1058.042,182.625
269,796,1060.314,182.776
270,769,1060.824,181.493
271,804,1058.248,182.198
272,899,1055.281,182.673
273,873,1056.776,183.374
274,873,1061.183,184.890
275,862,1060.807,184.569
276,862,1061.495,184.505
277,849,1060.552,184.189
278,833,1058.714,183.506
279,893,1061.883,185.587
280,903,1061.010,185.698
281,840,1060.192,184.030
282,854,1059.961,184.195
283,849,1061.548,184.357
284,793,1061.021,181.912
285,777,1060.898,181.555
286,751,1060.119,180.006
287,762,1061.180,179.618
288,769,1057.700,179.830
289,793,1057.225,180.713
290,829,1055.034,178.391
291,860,1054.404,180.687
292,908,1052.886,180.196
293,891,1052.126,178.096
294,885,1052.979,179.174
295,820,1055.155,178.788
296,806,1054.888,176.798
297,844,1053.368,175.670
298,859,1053.037,175.555
299,865,1052.902,176.995
300,835,1054.208,179.755
301,883,1054.278,181.937
302,890,1053.340,180.461
303,920,1051.684,178.817
304,913,1052.081,179.425
305,923,1051.089,176.234
306,923,1050.972,174.028
307,926,1050.883,176.327
308,921,1051.302,178.729
309,928,1052.710,180.701
310,929,1052.936,181.527
311,950,1054.877,183.467
312,935,1054.176,183.156
313,921,1056.720,184.178
314,904,1058.268,184.925
315,891,1058.875,184.973
316,913,1057.313,184.488
317,933,1055.907,184.175
318,927,1054.767,183.479
319,942,1052.900,181.289
320,945,1052.849,180.924
321,944,1053.328,181.806
322,939,1053.036,181.246
323,935,1052.423,180.433
324,931,1052.371,180.445
325,930,1051.136,177.185
326,934,1051.145,177.137
327,929,1051.123,177.405
328,935,1050.802,176.798
329,930,1050.784,176.078
330,921,1051.575,177.081
331,897,1051.712,175.373
332,932,1051.332,172.945
333,932,1051.338,173.916
334,908,1051.004,175.749
335,879,1052.304,177.861
336,829,1053.333,176.037
337,880,1052.529,174.508
338,861,1054.731,173.875
339,840,1056.046,172.279
340,894,1054.170,168.520
341,910,1052.110,169.734
342,911,1051.671,171.823
343,923,1050.946,173.773
344,930,1050.694,176.045
345,939,1050.764,174.472
346,932,1050.606,171.879
347,920,1051.154,172.399
348,900,1052.073,171.781
349,906,1051.360,174.771
350,923,1050.956,174.806
351,928,1051.133,178.409
352,923,1052.660,181.791
353,901,1052.652,181.004
354,936,1051.590,180.050
355,922,1051.664,179.464
356,931,1051.254,179.950
357,900,1053.331,182.230
358,871,1053.390,180.771
359,896,1052.295,174.170
360,923,1051.029,174.013
361,933,1051.566,179.731
362,894,1052.834,180.573
363,886,1052.102,178.361
364,836,1053.348,175.525
365,866,1052.393,176.272
366,896,1052.442,174.909
367,926,1052.142,174.013
368,907,1051.177,174.807
369,867,1052.422,174.988
370,853,1053.133,178.647
371,884,1051.866,178.365
372,887,1053.050,172.001
373,902,1052.259,173.452
374,866,1053.030,175.342
375,875,1053.070,173.105
376,935,1051.500,172.171
377,931,1050.498,174.382
378,927,1052.068,171.453
379,922,1052.412,171.386
380,912,1053.357,170.260
381,904,1056.414,167.715
382,857,1056.802,170.347
383,747,1059.315,173.178
384,752,1061.412,174.127
385,748,1063.322,175.614
386,762,1063.696,174.585
387,737,1061.420,176.078
388,789,1057.302,173.364
389,792,1056.638,173.422
390,783,1060.142,171.534
391,757,1062.775,173.425
392,773,1061.202,172.976
393,800,1059.885,171.503
394,813,1060.623,170.816
395,786,1061.562,171.995
396,789,1061.980,171.138
397,779,1060.220,172.399
398,787,1062.387,172.760
399,770,1062.047,175.812
400,782,1060.979,172.990
401,877,1057.385,168.271
402,853,1058.259,168.756
403,854,1058.570,168.689
404,868,1057.742,168.731
405,859,1057.918,168.566
406,775,1060.245,171.312
407,762,1058.064,173.685
408,741,1060.912,175.708
409,768,1062.375,178.920
410,767,1062.397,181.336
411,783,1062.874,181.956
412,766,1063.211,180.743
413,751,1062.375,179.725
414,749,1060.391,178.822
415,750,1061.545,178.367
416,784,1060.437,173.325
417,830,1059.827,169.660
418,816,1059.472,170.388
419,785,1058.228,172.590
420,837,1054.120,174.375
421,854,1055.024,171.895
422,805,1057.372,171.582
423,818,1054.936,173.544
424,815,1055.672,176.304
425,806,1054.704,175.832
426,795,1056.423,172.757
427,826,1057.713,170.542
428,744,1059.734,174.135
429,772,1058.224,173.469
430,787,1059.070,171.393
431,830,1057.718,169.921
432,828,1056.024,171.571
433,735,1057.396,174.462
434,773,1057.061,173.774
435,792,1056.037,172.675
436,780,1055.743,175.709
437,830,1053.973,174.845
438,763,1056.091,174.931
439,752,1056.424,174.875
440,785,1058.387,179.599
441,760,1058.189,181.972
442,807,1056.269,182.896
443,800,1058.370,183.784
444,793,1058.855,184.051
445,813,1057.259,183.448
446,808,1056.118,182.255
447,864,1054.004,181.325
448,848,1055.205,182.636
449,863,1056.202,184.016
450,883,1056.132,184.253
451,894,1055.012,183.713
452,935,1055.724,184.497
453,900,1057.523,185.849
454,931,1056.783,185.563
455,928,1057.738,185.549
456,928,1056.086,185.084
457,928,1054.889,184.031
458,904,1057.217,185.348
459,927,1057.567,185.972
460,901,1059.242,186.752
461,895,1059.073,186.196
462,881,1060.030,186.157
463,898,1057.805,185.550
464,862,1060.695,185.486
465,859,1061.530,186.070
466,897,1060.080,186.274
467,905,1060.167,186.278
468,906,1056.528,185.238
469,924,1052.939,182.312
470,928,1052.137,181.626
471,915,1051.698,180.063
472,859,1053.391,180.255
473,755,1060.463,182.309
474,775,1061.333,183.332
475,870,1058.875,185.249
476,891,1061.546,186.616
477,892,1060.325,186.462
478,871,1058.815,185.598
479,889,1054.989,184.106
480,904,1053.595,182.994
481,927,1051.184,179.966
482,934,1052.165,181.631
483,919,1053.914,182.988
484,921,1053.354,183.322
485,935,1054.308,183.756
486,943,1056.822,185.749
487,920,1055.998,185.013
488,911,1054.150,183.568
489,907,1055.265,184.445
490,906,1052.627,182.044
491,922,1051.981,181.088
492,910,1051.620,179.992
493,929,1051.612,180.151
494,938,1052.669,182.132
495,936,1051.752,180.792
496,930,1051.422,180.644
