 ,Area,XM,YM
168,827,724.245,215.462
169,847,727.660,214.490
170,822,726.610,213.310
171,891,727.652,215.876
172,938,727.000,216.005
173,886,728.866,212.653
174,880,727.510,215.045
175,844,723.830,218.015
176,846,725.628,216.990
177,787,725.443,210.562
178,842,727.765,209.415
179,819,726.563,209.200
180,814,726.135,208.332
181,802,727.349,210.177
182,848,727.547,211.070
183,897,730.681,213.082
184,805,725.357,214.064
185,883,726.979,216.450
186,929,728.329,216.082
187,883,726.518,217.052
188,897,727.867,215.267
189,901,731.079,211.896
190,809,730.612,208.185
191,838,731.956,208.881
192,834,729.888,210.526
193,807,725.755,210.798
194,796,725.167,212.723
195,800,724.007,214.331
196,798,725.932,211.463
197,749,721.339,213.265
198,787,721.091,216.294
199,824,719.148,219.206
200,826,718.521,220.124
201,735,716.406,218.078
202,781,718.151,217.821
203,799,720.454,217.423
204,839,724.258,218.078
205,777,722.507,213.595
206,789,719.532,216.423
207,818,719.676,219.322
208,829,718.273,219.013
209,829,718.900,218.756
210,806,721.716,214.429
211,765,724.097,212.403
212,781,721.277,213.928
213,746,719.828,215.690
214,759,718.092,218.836
215,749,717.328,215.014
216,740,719.489,213.839
217,726,717.389,212.877
218,743,720.055,212.027
219,763,722.620,213.417
220,779,722.781,214.948
221,863,723.944,216.873
222,903,725.345,216.583
223,855,724.861,215.893
224,773,723.742,211.347
225,798,723.182,213.344
226,817,723.563,213.054
227,771,720.628,214.859
228,747,719.923,213.161
229,790,721.355,216.141
230,849,721.682,218.091
231,864,722.159,220.057
232,859,719.903,221.090
233,916,722.257,221.592
234,937,727.062,217.835
235,990,728.471,218.412
236,981,726.194,220.364
237,972,723.850,221.430
238,985,722.676,221.458
239,973,723.367,221.902
240,870,724.102,219.405
241,797,720.235,219.078
242,765,719.812,218.245
243,769,720.561,215.565
244,758,719.968,213.950
245,706,717.852,211.321
246,704,717.129,211.348
247,703,715.598,211.117
248,735,717.697,214.652
249,729,719.082,214.314
250,783,721.356,215.210
251,799,723.110,216.522
252,839,721.704,219.067
253,945,724.988,219.842
254,1017,727.148,218.661
255,1151,728.134,219.613
256,1122,727.990,218.428
257,1019,726.149,219.538
258,1028,726.596,220.053
259,1000,725.319,221.809
260,915,723.791,220.373
261,888,721.349,220.570
262,913,720.977,222.038
263,930,718.647,222.516
264,943,718.236,222.657
265,907,720.696,221.784
266,905,722.999,220.633
267,870,723.151,219.633
268,884,720.262,218.777
269,830,717.937,221.049
270,912,718.686,222.344
271,945,720.367,222.409
272,939,721.348,221.665
273,851,719.011,221.210
274,774,716.775,219.609
275,784,715.105,219.298
276,758,717.467,217.444
277,756,720.098,213.638
278,776,721.970,214.852
279,770,718.882,216.757
280,762,718.360,216.047
281,779,717.105,215.696
282,794,721.919,216.525
283,769,722.955,213.312
284,786,722.681,213.802
285,785,726.972,211.950
286,725,723.283,209.116
287,706,721.536,208.094
288,714,723.067,208.968
289,756,722.966,212.268
290,762,718.949,214.068
291,744,715.562,214.118
292,713,714.481,216.012
293,768,717.820,217.016
294,780,718.330,218.226
295,797,717.547,218.325
296,849,720.515,219.258
297,883,719.370,221.494
298,921,720.328,222.613
299,870,719.950,221.185
300,809,720.249,219.746
301,813,720.948,219.225
302,787,720.762,218.308
303,840,721.902,219.711
304,893,722.434,221.143
305,862,724.126,219.268
306,883,726.623,218.174
307,858,724.388,219.179
308,851,722.830,218.778
309,824,723.754,216.456
310,815,723.997,217.198
311,865,722.466,219.967
312,978,727.053,219.341
313,933,726.173,217.310
314,905,725.613,219.212
315,896,724.579,218.669
316,841,725.085,217.668
317,839,724.128,218.364
318,894,722.436,220.847
319,807,719.960,219.455
320,852,721.957,218.622
321,882,722.971,218.816
322,771,719.274,218.231
323,740,719.047,216.473
324,738,719.600,214.340
325,716,719.275,210.468
326,668,717.954,207.989
327,665,717.299,207.083
328,656,716.750,205.683
329,654,716.167,206.063
330,674,719.152,206.202
331,709,719.227,207.363
332,707,720.510,208.497
333,693,721.119,207.225
334,684,722.693,205.983
335,729,725.192,207.949
336,707,720.647,209.592
337,766,720.370,213.147
338,749,718.915,214.526
339,734,718.796,215.453
340,713,717.406,211.860
341,744,719.891,213.720
342,827,720.917,220.166
343,831,719.430,219.142
344,881,721.083,220.259
345,795,719.422,218.520
346,760,721.435,214.303
347,778,721.747,214.798
348,735,719.583,214.763
349,747,719.227,213.544
350,752,722.142,214.250
351,741,721.422,212.589
352,775,721.823,215.168
353,803,724.590,215.525
354,929,728.785,216.799
355,905,726.556,217.426
356,918,725.393,218.895
357,876,723.969,218.957
358,854,724.245,218.126
359,837,725.932,215.840
360,870,726.666,214.471
361,923,729.290,214.131
362,834,724.814,216.425
363,818,722.934,214.092
364,905,727.661,217.295
365,878,724.641,218.481
366,863,725.889,217.864
367,919,726.951,217.897
368,974,728.245,216.768
369,930,728.644,216.558
370,875,727.618,215.462
371,919,728.211,216.766
372,928,725.145,220.084
373,990,727.577,217.466
374,970,725.110,219.793
375,923,724.852,219.372
376,862,725.776,217.796
377,884,724.993,217.961
378,877,720.099,221.356
379,852,721.141,220.512
380,768,722.903,215.335
381,769,722.391,215.256
382,853,722.369,219.788
383,974,724.535,219.770
384,964,726.157,217.395
385,969,728.191,215.992
386,977,728.180,216.313
387,971,727.370,218.396
388,968,726.321,219.471
389,1032,725.820,217.428
390,1008,729.791,215.232
391,1072,728.564,217.490
392,1094,727.992,218.428
393,1032,726.480,219.150
394,868,721.607,221.099
395,855,721.581,220.602
396,882,725.738,217.968
397,843,725.085,217.809
398,827,724.327,217.907
399,829,724.984,216.881
400,812,726.069,214.136
401,805,726.733,215.845
402,820,728.447,214.848
403,815,727.659,214.204
404,854,728.028,213.433
405,831,728.129,215.458
406,905,726.356,218.796
407,824,725.145,217.648
408,865,725.512,218.223
409,814,724.460,218.522
410,741,718.646,217.610
411,756,717.775,218.733
412,721,716.459,216.932
413,719,716.542,219.908
414,777,718.028,220.752
415,875,719.537,221.796
416,919,719.932,222.277
417,843,721.644,220.948
418,759,719.452,219.041
419,773,716.302,221.118
420,784,717.595,221.213
421,878,721.632,221.736
422,873,722.135,221.729
423,870,721.138,221.398
424,874,722.937,221.289
425,812,722.582,219.748
426,855,724.170,219.513
427,847,723.635,218.675
428,881,725.594,219.059
429,897,724.802,220.782
430,865,723.025,220.535
431,920,725.800,219.897
432,938,725.662,220.292
433,952,727.782,218.967
434,909,725.944,219.463
435,902,723.815,220.600
436,902,721.814,222.097
437,869,719.568,222.575
438,851,718.960,221.914
439,883,723.146,221.449
440,932,725.389,221.285
441,957,723.315,222.511
442,895,720.394,222.626
443,847,718.350,222.222
444,859,720.746,220.736
445,795,720.923,218.187
446,833,721.417,220.142
447,915,721.296,219.718
448,866,723.837,220.203
449,825,723.719,218.924
450,752,721.684,216.650
451,754,721.903,215.570
452,791,724.347,215.414
453,825,724.722,215.064
454,766,720.686,217.571
455,732,723.308,213.262
456,730,722.960,211.838
457,722,719.929,216.465
458,703,716.240,217.254
459,725,715.972,219.103
460,693,717.194,216.478
461,730,720.218,215.775
462,743,722.476,216.001
463,771,722.411,214.710
464,675,722.317,209.595
465,705,722.846,210.269
466,732,724.564,212.650
467,743,721.509,212.198
468,707,724.639,210.225
469,738,724.639,213.151
470,808,728.797,214.406
471,811,728.534,215.418
472,774,725.935,213.343
473,717,723.806,208.862
474,736,727.694,210.892
475,740,725.812,212.387
476,749,722.504,216.219
477,794,727.873,213.618
478,861,730.082,216.039
479,794,726.955,214.413
480,758,726.656,213.304
481,793,726.813,216.290
482,898,728.695,218.652
483,902,725.901,220.409
484,918,725.911,220.284
485,812,725.775,218.426
486,785,726.736,216.200
487,772,728.456,212.578
488,789,729.748,211.189
489,823,727.043,213.858
490,816,726.597,212.773
491,836,725.995,213.715
492,786,724.408,213.495
493,750,724.701,211.045
494,749,725.052,209.866
495,718,728.203,207.486
496,705,729.803,206.073
497,679,727.765,205.774
498,650,725.418,206.116
499,754,727.991,210.447
500,894,731.132,211.575
501,963,733.316,210.907
