 ,Area,XM,YM
342,573,793.119,569.854
343,555,794.573,571.881
344,528,793.593,574.013
345,540,795.287,574.632
346,551,794.565,570.083
347,557,795.128,571.478
348,549,795.553,570.502
349,531,796.069,570.360
350,564,796.896,570.119
351,573,794.941,566.879
352,567,795.327,569.299
353,550,792.849,572.196
354,550,792.688,572.363
355,611,789.311,572.200
356,635,789.820,571.667
357,609,788.909,572.517
358,594,789.781,573.636
359,592,790.010,571.102
360,598,788.168,575.145
361,574,789.828,577.523
362,571,790.138,578.431
363,571,788.995,576.765
364,575,791.461,575.372
365,549,792.656,575.354
366,536,790.463,577.468
367,545,790.778,578.487
368,565,791.263,580.519
369,539,793.004,578.774
370,518,792.182,578.071
371,527,794.512,579.342
372,551,799.566,583.845
373,558,802.394,582.815
374,525,803.270,581.514
375,542,801.206,581.318
376,553,801.319,583.468
377,544,805.093,583.380
378,530,803.400,582.934
379,532,803.514,580.964
380,515,799.755,580.622
381,547,799.913,583.651
382,587,800.537,584.398
383,571,798.324,584.811
384,528,800.030,582.078
385,559,803.740,581.977
386,597,806.266,576.724
387,542,804.675,578.665
388,529,806.272,579.538
389,532,802.571,577.823
390,520,800.530,576.992
391,508,795.837,578.199
392,528,792.944,579.190
393,556,790.687,574.084
394,557,791.180,573.637
395,518,796.894,576.259
396,507,798.510,576.805
397,521,795.500,579.638
398,525,794.937,580.258
399,510,797.459,578.399
400,544,795.347,581.282
401,566,796.324,582.410
402,530,798.233,582.723
403,521,800.076,580.411
404,549,799.016,581.514
405,551,799.995,581.317
406,522,802.946,579.298
407,521,803.340,579.064
408,557,805.872,575.704
409,552,805.516,573.959
410,543,804.074,572.569
411,567,806.294,573.866
412,561,806.909,574.539
413,536,803.890,575.753
414,514,799.866,579.501
415,524,798.886,581.458
416,515,795.067,579.262
417,510,796.451,578.928
418,504,796.617,579.701
419,543,801.271,580.745
420,549,800.062,581.623
421,517,802.467,579.835
422,528,803.417,581.076
423,542,801.056,582.707
424,551,805.607,580.216
425,575,806.716,577.276
426,548,807.519,579.523
427,570,805.251,580.690
428,545,804.478,582.367
429,555,803.912,582.867
430,574,803.256,584.744
431,546,805.118,582.530
432,520,803.105,581.793
433,553,804.814,581.725
434,527,805.528,580.355
435,544,805.791,581.088
436,552,807.670,581.142
437,586,808.284,577.938
438,584,807.830,573.887
439,592,808.882,575.014
440,597,807.136,577.065
441,571,807.595,573.364
442,596,808.857,574.627
443,606,808.588,575.867
444,606,807.993,576.371
445,605,807.424,578.278
446,580,807.300,579.884
447,546,806.174,579.467
448,581,807.964,574.297
449,576,807.254,577.297
450,540,807.095,579.825
451,523,804.211,580.731
452,523,804.492,579.397
453,516,801.725,577.685
454,507,802.435,577.866
455,506,800.845,576.654
456,521,800.263,574.909
457,510,796.921,573.209
458,510,797.537,573.397
459,519,794.020,575.121
460,545,790.818,577.909
461,552,788.702,577.896
462,527,791.512,577.462
463,504,794.458,577.003
464,508,794.184,576.615
465,517,794.303,576.461
466,524,794.716,573.024
467,532,793.438,574.784
468,532,793.044,575.240
469,556,791.663,577.936
470,565,791.671,577.226
471,553,791.046,575.931
472,587,791.933,575.938
473,535,792.678,576.270
474,520,795.239,575.046
475,555,797.581,574.989
476,517,800.322,578.628
477,521,801.293,580.935
478,515,800.594,581.105
479,551,800.151,581.027
480,543,804.235,581.564
481,528,804.288,580.866
482,531,803.498,582.242
483,547,802.575,581.095
484,525,805.059,585.264
485,543,806.336,583.883
486,539,806.097,580.710
487,539,806.518,578.543
488,549,805.432,576.979
489,573,807.550,574.210
490,574,808.318,573.431
491,580,807.250,574.941
492,535,803.254,578.425
493,505,802.480,578.952
494,505,800.476,578.053
495,509,798.148,576.254
496,512,795.241,572.608
497,526,794.941,569.619
498,577,790.978,569.244
499,571,788.776,572.235
500,561,788.184,575.365
501,566,789.902,576.980
