 ,Area,XM,YM
92,1035,750.482,564.463
93,1039,752.639,566.993
94,1037,753.254,569.250
95,1067,752.608,567.695
96,1040,748.720,565.532
97,1026,748.772,561.981
98,1034,748.046,559.787
99,1048,744.740,558.152
100,1030,743.192,557.173
101,1028,742.907,560.558
102,1017,744.681,562.405
103,979,745.537,564.372
104,903,742.316,567.396
105,905,743.521,567.431
106,930,739.768,563.866
107,894,742.003,568.788
108,907,737.139,571.477
109,953,732.603,569.688
110,1019,728.913,570.958
111,1021,728.844,569.117
112,941,733.249,568.338
113,937,738.464,564.293
114,940,739.402,564.842
115,879,739.059,568.937
116,887,742.388,571.664
117,871,743.031,570.935
118,890,742.465,568.551
119,916,744.381,566.559
120,948,747.014,566.458
121,988,750.128,568.781
122,997,748.213,567.916
123,994,748.147,567.019
124,986,749.287,568.520
125,984,749.672,570.057
126,1019,751.529,567.326
127,1021,751.854,566.043
128,1029,752.571,570.459
129,1029,753.118,569.975
130,1033,754.005,569.232
131,1051,751.862,567.914
132,1040,752.256,564.989
133,1062,749.521,562.479
134,1030,748.962,562.279
135,1065,751.198,565.826
136,1015,751.963,567.651
137,985,746.820,565.261
138,984,743.213,563.270
139,961,745.717,568.639
140,956,748.772,570.345
141,998,747.419,567.744
142,945,747.321,568.984
143,941,745.599,568.643
144,990,749.468,566.824
145,978,749.866,568.006
146,934,747.900,571.901
147,914,745.826,573.623
148,945,747.017,575.843
149,964,746.787,572.823
150,996,748.110,570.296
151,929,744.647,568.865
152,938,747.853,569.369
153,967,748.335,573.180
154,966,749.219,573.790
155,913,745.599,574.265
156,929,744.201,570.770
157,938,745.594,571.727
158,914,745.815,572.064
159,915,746.759,574.453
160,950,749.012,570.207
161,1006,748.842,567.593
162,958,745.334,569.539
163,994,748.790,566.909
164,984,749.991,571.514
165,937,746.804,567.539
166,1019,749.307,566.193
167,1003,747.761,567.025
168,946,745.113,567.604
169,948,748.142,568.856
170,950,747.155,570.489
171,892,741.791,571.787
172,879,736.558,569.043
173,877,740.409,569.033
174,911,745.667,569.250
175,928,746.141,567.356
176,943,744.295,566.014
177,931,745.091,566.684
178,952,745.872,566.149
179,947,749.030,570.204
180,915,746.895,574.556
181,943,747.145,573.843
182,899,743.070,570.046
183,884,743.182,572.116
184,884,745.380,572.226
185,885,743.993,569.288
186,927,747.232,570.217
187,955,749.073,569.747
188,1017,750.559,568.159
189,1060,753.210,569.294
190,1010,752.334,572.415
191,965,750.234,577.911
192,958,749.269,575.513
193,907,746.623,570.850
194,918,745.088,568.185
195,888,743.526,569.282
196,878,745.007,573.180
197,870,744.488,570.251
198,878,744.827,569.496
199,923,748.714,569.165
200,936,748.370,568.769
201,920,748.803,571.258
202,929,747.406,571.022
203,928,745.751,570.967
204,894,743.847,570.896
205,870,743.012,569.071
206,883,741.380,567.430
207,850,737.813,571.070
208,858,740.314,568.501
209,872,742.344,567.905
210,946,747.232,568.324
211,922,748.551,571.285
212,942,749.093,574.644
213,926,746.639,575.875
214,944,749.481,572.481
215,889,747.582,573.759
216,880,746.433,573.536
217,872,746.193,574.738
218,891,743.858,576.573
219,939,743.690,580.642
220,945,741.184,581.062
221,905,743.251,577.465
222,915,748.150,574.074
223,907,748.928,574.281
224,929,749.152,576.393
225,938,750.216,576.521
226,917,749.860,574.690
227,917,749.262,576.479
228,937,749.306,578.418
229,903,746.918,578.525
230,882,746.066,576.078
231,917,750.059,575.454
232,913,749.354,574.235
233,898,748.040,571.519
234,858,742.084,570.503
235,853,739.395,571.668
236,837,739.349,569.637
237,904,742.444,569.474
238,912,740.024,571.166
239,1028,736.960,569.470
240,1012,736.092,567.890
241,895,741.216,568.244
242,874,741.503,568.545
243,874,743.676,568.188
244,911,747.687,568.692
245,868,746.495,572.425
246,927,749.125,574.226
247,909,748.393,570.485
248,918,748.347,569.606
249,893,747.060,571.336
250,887,747.321,574.440
251,871,746.155,572.261
252,892,745.064,569.325
253,848,742.854,569.468
254,824,739.204,568.623
255,868,741.011,567.359
256,870,742.954,566.475
257,839,742.997,569.268
258,837,744.817,571.602
259,849,744.784,576.898
260,902,749.500,578.530
261,916,751.108,574.262
262,850,748.028,575.107
263,838,744.111,572.832
264,847,744.225,570.663
265,952,747.061,566.429
266,965,747.713,565.134
267,911,746.353,567.248
268,935,745.285,565.006
269,945,748.786,568.843
270,972,749.785,568.923
271,988,750.904,569.644
272,936,748.142,566.770
273,837,743.655,568.998
274,848,742.257,568.467
275,849,737.883,566.168
276,827,737.618,568.160
277,807,738.516,569.084
278,809,740.039,570.917
279,818,744.616,573.713
280,850,745.285,570.125
281,886,745.558,568.208
282,821,744.916,570.814
283,890,747.644,571.952
284,931,749.031,572.336
285,897,748.707,575.742
286,950,752.775,575.546
287,969,753.425,572.924
288,986,753.906,575.129
289,928,750.523,571.329
290,859,748.070,570.698
291,844,748.276,572.840
292,861,747.831,573.379
293,868,748.248,572.488
294,846,747.364,578.258
295,882,746.939,576.605
296,892,747.960,575.935
297,905,747.837,573.564
298,841,746.995,571.194
299,851,746.715,570.695
300,894,748.204,569.017
301,939,750.797,569.062
302,980,751.655,570.007
303,985,752.852,571.691
304,1010,754.237,571.817
305,991,753.932,574.146
306,946,752.393,576.671
307,891,749.283,576.333
308,863,748.027,572.780
309,890,747.819,571.623
310,863,747.011,570.495
311,832,743.878,569.225
312,904,747.220,568.111
313,869,747.765,570.635
314,902,747.947,570.782
315,934,750.028,571.048
316,938,751.913,572.650
317,873,748.873,572.547
318,853,748.127,572.995
319,878,743.342,568.367
320,823,742.018,569.155
321,806,741.778,569.812
322,840,740.862,567.632
323,833,744.324,569.039
324,841,747.748,572.281
325,853,746.747,570.344
326,797,744.336,571.042
327,796,743.786,573.233
328,799,743.007,574.420
329,771,738.322,571.535
330,778,738.696,569.590
331,816,741.494,568.775
332,876,743.169,565.981
333,889,742.722,565.723
334,840,741.445,566.808
335,843,739.874,566.930
336,825,740.755,569.462
337,782,740.806,570.481
338,791,739.756,568.825
339,805,742.061,571.312
340,824,743.686,571.831
341,842,744.785,569.744
342,865,746.738,569.199
343,926,747.568,567.483
344,928,748.737,570.741
345,933,749.781,569.750
346,956,751.372,570.755
347,984,750.063,567.591
348,1020,752.806,569.684
349,991,753.122,572.869
350,949,752.768,575.514
351,929,752.779,575.804
352,939,754.165,576.371
353,902,751.429,579.700
354,897,748.868,579.662
355,846,746.348,580.106
356,842,743.610,578.386
357,806,742.658,574.980
358,807,743.833,574.333
359,788,737.725,574.846
360,789,736.741,574.713
361,771,738.130,573.518
362,782,736.823,577.861
363,803,733.179,584.183
364,843,729.334,582.654
365,790,731.156,577.109
366,777,738.881,572.034
367,767,740.940,571.691
368,756,740.940,572.305
369,796,743.305,571.438
370,837,743.744,567.786
371,909,745.951,567.841
372,850,745.944,570.016
373,799,744.417,570.781
374,783,742.966,572.335
375,799,739.778,571.572
376,813,738.847,570.503
377,786,737.791,568.726
378,838,742.367,573.782
379,801,738.935,574.305
380,854,735.640,570.698
381,857,737.399,567.874
382,867,736.757,568.259
383,817,735.684,567.001
384,797,736.042,568.561
385,826,736.200,566.948
386,899,736.928,567.606
387,896,735.534,567.666
388,907,738.515,566.655
389,897,739.079,566.420
390,860,739.716,566.460
391,802,739.695,566.916
392,796,741.401,568.703
393,782,739.819,568.869
394,777,739.697,573.709
395,763,738.210,571.031
396,803,737.746,567.419
397,774,737.619,570.700
398,815,744.054,570.305
399,829,746.883,576.881
400,816,742.013,581.173
401,881,742.617,579.314
402,866,744.045,579.416
403,821,745.959,578.361
404,866,748.857,574.261
405,884,749.296,572.754
406,921,750.087,569.658
407,918,751.437,571.256
408,896,751.102,571.879
409,835,745.275,570.570
410,779,742.359,571.942
411,800,743.340,574.292
412,832,744.608,574.678
413,861,749.344,577.559
414,905,751.180,579.422
415,892,748.507,580.096
416,900,751.394,579.547
417,906,751.104,577.554
418,871,749.220,573.126
419,859,749.165,571.825
420,887,747.529,568.335
421,897,745.008,565.415
422,906,745.299,565.528
423,839,741.883,566.737
424,873,742.364,565.983
425,868,741.542,565.935
426,918,739.439,564.617
427,922,738.086,563.274
428,910,732.781,565.024
429,968,729.845,568.068
430,925,731.048,566.979
431,852,734.648,564.790
432,843,733.871,567.569
433,816,732.390,570.930
434,760,736.629,576.296
435,766,739.698,573.049
436,773,736.892,569.288
437,764,737.413,569.951
438,755,737.935,571.725
439,747,738.280,572.158
440,791,736.186,575.288
441,812,733.588,577.572
442,805,733.264,573.586
443,806,736.753,568.031
444,821,740.152,565.967
445,856,743.181,566.667
446,848,746.226,567.916
